listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
TdYZwshljuxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1410-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-77-in-Noida&id=4d423832343630383033,2026-04-19 13:47:48,28.56853,77.3904,,Sector 77,"Antriksh Forest, Sector 77, Noida",19201|Prateek Walk,,,Apartment,Semi-Furnished,5,21,North - East,1410,Sq-ft,5 to 10 years,"Antriksh Forest, Sector 77 , This Proprty is Proprty is Prime Location in Central Noida Grab the chance to own this affordable 3 BHK flat for rent in the Sector 77 area. The rent of the 3 BHK flat is ₹29,900. The apartment is on the 5 floor, has a carpet area of 1210 sqft with 2 bathrooms and 5 balcony. There is also facility of 1 Covered parking. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the flat at Sector 77, Noida, Uttar Pradesh .",29900,29900,3500,21,2,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-03-20T10:03:25.000Z,"Mar 20, '26",True
P/54HV3UbXFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-134-in-Noida&id=4d423833393632323033,2026-04-19 13:47:48,28.5009068614363,77.3810429358333,,Sector 134,"Sector 134,Noida",,,,Apartment,Unfurnished,5,18,North,950,Sq-ft,Less than 5 years,"Gated society with 24x7 security power backupClubhouse, gym, swimming pool, and sports facilitiesKids play area, jogging track, landscaped parksLift, parking, and all modern amenities Location AdvantagesPrime location on NoidaGreater Noida ExpresswayClose to Sector 137 Metro Station 23 kmEasy connectivity to Delhi, Noida, and Greater NoidaNearby schools, hospitals, offices daily needs",23000,23000,2900,24,2,1 Covered,No,No,No,,False,True,Agent,93,Immediately,2026-03-27T08:46:40.000Z,"Mar 27, '26",True
tkxK0elu1y1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1195-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-107-in-Noida&id=4d423833343830393431,2026-04-19 13:47:48,28.5455214119815,77.3762879311251,,Sector 107,please call,"19210|Noida Sector 101 Station|5 minutes, 19210|Noida City Centre Metro|5 minutes, 19206|Sector 104 Market",,,Apartment,Unfurnished,14,26,North,1195,Sq-ft,Less than 5 years,"personal lift You can explore this 2 BHK flat on rent in Sector 107 Noida. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹25,000. The apartment is on the 14 floor, has a covered area of 1195 sqft with 2 bathrooms and 3 balcony. The building includes 26 floor and supports Early Learning Centre, Guest Accommodation living. The residence includes power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. You can visit the flat at Dadri Main Rd, Bhangel, Sector-106, Noida, Uttar Pradesh.",25000,25000,2800,21,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,80,Immediately,2026-02-20T04:23:00.000Z,"Feb 20, '26",True
73K4kERI8TVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423834333035353631,2026-04-19 13:47:48,28.5756572575939,77.3826988418206,,Sector 75,"Noida, Delhi NCR","19210|Sector 50 Metro|5 minutes, 19210|Noida Sector 50 Metro Station|5 minutes, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Semi-Furnished,9,15,East,950,Sq-ft,New Construction,"nearby metro station You can explore this 2 BHK flat on rent in Sector 75 Noida. The flat is available for rent at a competitive amount of ₹25,000. Located on the 9 floor, the flat comprises 2 bathrooms, 3 balcony, and has a carpet area of 865 sqft. The property consists of 15 floor and offers Early Learning Centre, Guest Accommodation, Kids Club, Kids Play Pool With Water Slides conveniences. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Sector 75, Noida, Uttar Pardesh.",25000,25000,2000,26,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,73,Immediately,2026-04-18T19:34:34.000Z,Today,True
az5FhlfszuZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-134-in-Noida&id=4d423833303833363235,2026-04-19 13:47:48,28.5009068614363,77.3810429358333,,Sector 134,"Sector 134,Noida",,,,Apartment,Semi-Furnished,12,18,North - East,850,Sq-ft,5 to 10 years,"If you are searching a 2 BHK apartment for rent in Sector 134, check out this amazing rental flat. The apartment is available at an affordable rental price of ₹24,000. If you rent the flat, you will have access to facilities like 2 Wardrobe and Gas Connection. The flat is located on the 12 floor which includes 2 bathrooms, 3 balcony, and covers a carpet area of 638 sqft. There is also facility of 1 Covered parking. The property features power back up, reserved parking, security. This flat is located at Noida-Greater Noida Expy, Sector 134, Noida, Uttar Pradesh..",24000,24000,5000,28,2,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-02-20T01:30:24.000Z,"Feb 20, '26",True
i/c5GPyzbOFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1010-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423834323631353731,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,sector 16 C,"19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|Delhi Technical Campus Greater Noida, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,10,25,North - East,1010,Sq-ft,Less than 5 years,"mivan construction RCC Grab the chance to own this affordable 2 BHK flat for rent in the Noida Extension area. This 2 BHK flat can be availed at the rental price of ₹20,000. The flat is located on the 10 floor which includes 2 bathrooms, 3 balcony, and covers a covered area of 1010 sqft. The property consists of 25 floor and offers Early Learning Centre conveniences. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Find this apartment at Noida Extension, Gaur City 2 Chipyana Khurd Urf Tigri, Uttar Pradesh.",20000,20000,2600,20,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,60,Immediately,2026-04-16T08:24:35.000Z,"Apr 16, '26",True
dxjDjqFg13dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-74-in-Noida&id=4d423833353936373333,2026-04-19 13:47:48,28.5759555604904,77.38998224804,,Sector 74,"Noida, Delhi NCR",,201301,,Apartment,Semi-Furnished,6,15,North,1150,Sq-ft,5 to 10 years,"2 BHK apartment is available on rent in Sector 74 Noida right away. The 2 BHK apartment is available at a reasonable rent of ₹24,000. The apartment is on the 6 floor, has a covered area of 1150 sqft with 2 bathrooms and 5 balcony. The apartment is equipped with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The address is Plot No 01/A, Sector 78, Metro Station Rd, Supertech Capetown, Sector 74, Noida, Uttar Pradesh 201301.",24000,48000,4000,21,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,75,Immediately,2026-02-28T11:56:12.000Z,"Feb 28, '26",True
AXDGLi1+WTFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1137-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423834303639323335,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,Gretar Noida Sec 1,"19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|Sarvottam Institute Of Technology And Management, 19202|Pacific World School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Furnished,18,27,West,1137,Sq-ft,Less than 5 years,"2bhk plus Study Fully furnished Find 2 BHK flat for rent in Noida Extension Noida. ₹24,000 is the monthly rent of this 2 BHK flat. The flat is located on the 18 floor which includes 2 bathrooms, 3 balcony, and covers a covered area of 1137 sqft. This flat is fitted with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. You can visit the flat at sports city 1 sec 1 noida extension, Amrapali Leisure Valley, Greater Noida, Uttar Pradesh.",24000,25000,3000,21,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,80,Immediately,2026-04-04T06:43:47.000Z,"Apr 04, '26",True
DR7db+0Z9/9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1082-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-74-in-Noida&id=4d423833393231393831,2026-04-19 13:47:48,28.5759555604904,77.38998224804,,Sector 74,supertech Capetown sector 74 noida,,201301,,Apartment,Semi-Furnished,10,19,East,1082,Sq-ft,5 to 10 years,"Good Location and good property all emnites If you are searching a 2 BHK apartment for rent in Sector 74, check out this amazing rental flat. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹24,500. Located on the 10 floor, the flat has 2 bathrooms, 3 balcony in covered area of 1082 sqft. This flat is fitted with power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. This flat is located at Plot No 01/A, Sector 78, Metro Station Rd, Supertech Capetown, Sector 74, Noida, Uttar Pradesh 201301.",24500,27500,3150,23,2,,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,80,Immediately,2026-03-24T09:16:56.000Z,"Mar 24, '26",True
tuBIYl2GK7tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Kendriya-Vihar-2-in-Noida&id=4d423833353132383933,2026-04-19 13:47:48,28.531576,77.3892609,,Kendriya Vihar 2,"Pocket 2, Kendriya Vihar II, Sector 82, Noida, Uttar Pradesh",,,,Apartment,Unfurnished,4,4,North - East,950,Sq-ft,2006,"Grab the chance to own this affordable 2 BHK flat for rent in the Kendriya Vihar 2 area. The multistorey apartment is available at rent of ₹22,000. Located on the 4 floor, the flat has 2 bathrooms, 1 balcony in carpet area of 750 sqft. You will also find 1 Open parking facility. This flat is fitted with reserved parking, security. Visit the flat at Pocket 2, Kendriya Vihar II, Sector 82, Noida, Uttar Pradesh .",22000,44000,1600,23,2,1 Open,No,No,No,,True,True,Agent,78,Immediately,2026-02-22T11:43:29.000Z,"Feb 22, '26",True
ylLLAdqF5BhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-37-in-Noida&id=4d423833383038333331,2026-04-19 13:47:48,28.5665785,77.3410271,,Sector 37,"Arun Vihar,Noida","19210|Golf Course / Shashi Chowk Sector 36/39 Bus Stop, 19202|Vishwa Bharti Public School, 19202|Amar Public School, 19203|Dr Sunalis Dental Solutions, 19206|Lal Market",201303,,Apartment,Furnished,3,3,North - East,800,Sq-ft,15 to 20 years,"Arun Vihar Sector Sector 37, Noida very prime location Army Flat for rent 2bedroom, one toilet bathroom with hall and balcony this is furnished flat with double bed ac almirah fridge gas this is independent flat for family and bachelor near golf course metro and botanical metro asking rent 25k",25000,25000,600,31,1,1 Covered,No,No,No,,True,True,Agent,96,Immediately,2026-04-15T06:56:46.000Z,"Apr 15, '26",True
KYlZ0L/K5ipzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-890-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423834313536303733,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,eco village 2,"19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Sarvottam Institute Of Technology And Management, 19202|Prometheus School, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Semi-Furnished,7,21,,890,Sq-ft,5 to 10 years,"this society located very prime location Grab the chance to own this affordable 2 BHK flat for rent in the Noida Extension area. The flat is available for rent at a competitive amount of ₹19,300. The flat is located on the 7 floor which includes 2 bathrooms, 3 balcony, and covers a carpet area of 525 sqft. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility. Visit the flat at Sector-16 B, Greater Noida (West).",19300,19300,,22,2,,Yes,No,No,"Service/Goods Lift, Air Conditioned, Intercom Facility",True,True,Agent,68,Immediately,2026-04-17T10:17:59.000Z,"Apr 17, '26",True
0esBIdgV5gxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1040-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423834303539353933,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|Delhi Technical Campus Greater Noida, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,7,28,North - East,1040,Sq-ft,5 to 10 years,"good property If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Noida Extension. The rent of the 2 BHK flat is ₹19,500. Located on the 7 floor, the flat comprises 2 bathrooms, 2 balcony, and has a covered area of 1040 sqft. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Greater Noida W Rd, Gaur City 2, Ghaziabad, Uttar Pradesh .",19500,19000,2500,19,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,78,Immediately,2026-04-17T08:43:53.000Z,"Apr 17, '26",True
FzJjHCvUcxBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-885-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423833393738383633,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida Extension,Noida","19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|S.K.S World School, 19202|Prometheus School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,5,20,North - East,885,Sq-ft,Less than 5 years,"My cozy flat in Gr noida west is a serene haven with spacious, sunlit rooms bathed in natural light. Modern kitchen gleams , perfect for culinary adventures. Elegant bedrooms offer plush comfort and ample storage. Balcony boasts lush views, ideal for evening relaxation. Prime location ensures convenience and peacepure bliss",16000,16000,2000,18,2,1 Open,Yes,No,No,Jogging and Strolling Track,True,True,Agent,76,Immediately,2026-03-28T12:10:14.000Z,"Mar 28, '26",True
ugbJL0A6uDRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-134-in-Noida&id=4d423832393133363031,2026-04-19 13:47:48,28.5009068614363,77.3810429358333,,Sector 134,"Sector 134,Noida",,,,Apartment,Furnished,9,19,North - East,950,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Sector 134. This 2 BHK flat can be availed at the rental price of ₹25,000. The flat comes with some add-on facilities such as 2 Wardrobe, 2 Bed, 1 TV, Fridge, Microwave, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 9 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 665 sqft. The property includes 1 Covered parking. This unit is designed with power back up, reserved parking, security. The address is Noida-Greater Noida Expy, Sector 134, Noida, Uttar Pradesh..",25000,50000,3000,26,2,1 Covered,No,No,No,,False,True,Agent,98,Immediately,2026-04-04T09:14:18.000Z,"Apr 04, '26",True
TbZW+dzX9JZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-62-in-Noida&id=4d423833393839303539,2026-04-19 13:47:48,28.6212655,77.364423,,Sector 62,b block,"19210|Noida Electronic City, 19210|NIB, 19201|Stellar It Park, 19201|Logix Cyber Park, 19202|Jaypee Business School, 19202|AKTU Lucknow Noida Campus, 19203|Lok Priya Hospital, 19203|Fortis Hospital Noida Sector 62",,,Apartment,Semi-Furnished,3,3,North - East,1100,Sq-ft,5 to 10 years,"Good and well maintained property. This is 2 BHK Flat 2 Bedrooms,2 bathrooms,3 balcony, with kitchen. Facilities Wardrobes, Fan, Light, Power backup, parking, security, CCTV Camera, park, etc. Check out this newly constructed 2 BHK flat on rent in the prime location of Sector 62 Noida. The rent of the 2 BHK flat is ₹25,000. Some added-on facilities available with the flat are 2 Wardrobe and Gas Connection. Located on the 3 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 1000 sqft. The property includes 1 Covered parking. This flat is fitted with power back up, reserved parking, security. The flat can be visited at b block, Sector 62, Noida - Central Noida, Delhi NCR.",25000,50000,2500,23,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-03-29T16:24:11.000Z,"Mar 29, '26",True
