listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available,listing_type
FVw4SNiRw05zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1110-Sq-ft-Multistorey-Apartment-FOR-Rent-Bachupally-in-Hyderabad&id=4d423833383531323339,2026-04-18 14:59:37,17.551816,78.3860695,,Bachupally,"Hyderabad, Andhra Pradesh","19210|Bachupally Bus Stop, 19201|Coral Complex by Ratna Solutions, 19201|7 Hills Super Market, 19202|Delhi Public School, Nadergul Campus, 19202|Pallavi International School, 19203|R3 Hospitals - Bachupally, 19203|Shubhakara Multi Speciality Hospital, 19206|Bachupally Centre",,2,Apartment,Furnished,20,33.0,,1110.0,Sq-ft,New Construction,"2 BHK, Multistorey Apartment is available for Rent in Bachupally, Hyderabad for 35,000",35000.0,,,32.0,2,,No,No,No,,False,False,Owner,28,Immediately,2026-03-19T08:06:30.000Z,"Mar 19, '26",True,rent
BKQ5/9Vz5f5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423833343032333231,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Hyderabad, Andhra Pradesh","19210|Hitech Railway Station, 19201|Laxmi Cybercity, 19201|Sarath City Capital Mall, 19202|Chirec International School, 19202|Chirec International School, 19203|Kakatiya Hospital, 19203|Aditya Hospitals Medchal, 19206|City Central Mall, 19206|Amb Cinemas (Sarath City Capital Mall)",,2,Apartment,Semi-Furnished,3,4.0,East,1300.0,Sq-ft,5 to 10 years,"2 BHK, Multistorey Apartment is available for Rent in Kondapur, Hyderabad for 29,000",29000.0,2.0,2000.0,22.0,2,,Yes,No,Yes,Jogging and Strolling Track,False,False,Owner,51,Immediately,2026-03-02T13:41:09.000Z,"Mar 02, '26",True,rent
8Is2zd+OtzFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423833343133343431,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Hyderabad, Andhra Pradesh","19210|Hitech Railway Station, 19201|Vijetha Super Market, 19201|Vijetha Super Market, Masjid Banda, 19202|Jain Heritage A Cambridge School, 19202|Chirec International School, 19203|Government Area Hospital, 19203|Kakatiya Hospital, 19206|City Central Mall, 19206|Vijetha Super Market",,2,Apartment,Semi-Furnished,3,4.0,East,1250.0,Sq-ft,5 to 10 years,Galt facing 3 acre park and temple in a semi gated society close to hitech city and Gachibowli,29000.0,2.0,2.0,23.0,2,,No,No,No,,False,False,Owner,74,Immediately,2026-02-14T13:45:14.000Z,"Feb 14, '26",True,rent
hOR62GKf08pzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1297-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423832383833353137,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,kondapur,"19210|Hitech Railway Station, 19201|Vijetha Super Market, 19201|Laxmi Cybercity, 19202|World One School, 19202|Jain Heritage A Cambridge School, 19203|Sai Neha Hospital, 19203|Government Area Hospital, 19206|Amb Cinemas (Sarath City Capital Mall), 19206|Sarath City Capital Mall",500084.0,2,Apartment,Furnished,3,15.0,East,1297.0,Sq-ft,5 to 10 years,"2 BHK, Multistorey Apartment is available for Rent in Kondapur, Hyderabad for 28,000",28000.0,30000.0,2000.0,22.0,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,False,Owner,70,Immediately,2026-02-08T22:30:38.000Z,"Feb 09, '26",True,rent
tacLbJxGFIVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1160-Sq-ft-Multistorey-Apartment-FOR-Rent-Miyapur-Road-in-Hyderabad&id=4d423833343136313939,2026-04-18 14:59:37,17.54138044,78.38958721,,Miyapur Road,"Eco vallay society, Madhavpuri hills, chandanagar",,,2,Apartment,Furnished,5,5.0,West,1160.0,Sq-ft,5 to 10 years,"its located near to main road, All daily uses thing are near by like school, hospital, mall, market etc, have dedicated covered car parking, its well maintained flat , gyser and chimney are available with modular kitchen, also have dressing table, shoe rack etc",26000.0,,,22.0,2,,No,No,No,"Visitor Parking, Laundry Service, Banquet Hall, Jogging and Strolling Track",False,False,Owner,71,Immediately,2026-02-15T05:11:36.000Z,"Feb 15, '26",True,rent
hR5EG4M+oQdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423738383839353637,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,"Vertex Panache, Kokapet","19201|Kokapet Terminal, 19201|The Quality Freshmart Super Market, 19202|Phoenix Greens International School, 19202|Global Edge, 19203|Somminenihospital, 19203|visLon Hospital - Multi Speciality Hospital, 19206|Umang Rmcl Express Shopee, 19206|Mn Capital",,2,Apartment,Furnished,10,13.0,West,1270.0,Sq-ft,5 to 10 years,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. You can explore this 2 BHK flat on rent in Kokapet Hyderabad. This 2 BHK flat can be availed at the rental price of ₹49,000. The property includes 1 Covered parking. The apartment comes furnished with power back up, reserved parking, security. Visit the flat at Post & Village, Survey No. 180 to 183 and 184 part, Near Akshya Patra, Kokapet Ranga Reddy District . There are no brokerage fees on this 2 BHK multistorey apartment.",49000.0,98000.0,5000.0,39.0,2,1 Covered,No,No,No,,False,False,Owner,98,Immediately,2026-04-14T17:42:00.000Z,"Apr 14, '26",True,rent
6EoToChXeYdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423834323231333333,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Hyderabad, Andhra Pradesh","19210|Raidurg Metro Station|5 minutes, 19210|HITEC City Metro Station, 19201|Cyber Pearl, 19201|Commerzone Madhapur, 19202|Sarada High School, 19203|Medicover Hospitals Hitech City, 19203|Yashoda Hospitals, 19206|Galleria Mall High Tech City, 19206|L And T Metro Mega Mall",,2,Apartment,Furnished,1,4.0,East,1150.0,Sq-ft,Less than 5 years,"A multistorey apartment is available for rent. It is a good location. Please contact for more details. Find 2 BHK flat for rent in Hitech City Hyderabad. This 2 BHK flat can be availed at the rental price of ₹45,000. Located on the 1 floor, the flat has 2 bathrooms, 1 balcony in covered area of 1150 sqft. This home provides power back up, reserved parking, security. Visit the flat at Silversand Cyberdyne 2, Plot No 6 & 7, Khanamet, HITEX Road, Hyderabad - 500 084. Do not pay any brokerage fee for this 2 BHK rental flat since the property ad is posted by the flat owner.",45000.0,90000.0,,39.0,2,,No,No,No,,False,False,Owner,65,Select Date,2026-04-13T12:04:25.000Z,"Apr 13, '26",True,rent
Tm7ad07aOdxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Rent-Madhava-Reddy-Colony-in-Hyderabad&id=4d423138313835303632,2026-04-18 14:59:37,17.4325563250808,78.3525508704428,,Madhava Reddy Colony,"Plot 140, Street 22",,,2,Apartment,Semi-Furnished,2,3.0,North - East,1450.0,Sq-ft,5 to 10 years,"The rent for this spacious Unit 44000. It includes None balconies. . Grab the chance to own this affordable 2 BHK flat for rent in the Madhava Reddy Colony area. The rent of the 2 BHK flat is ₹44,000. The apartment is on the 2 floor, has a covered area of 1450 sqft with 2 bathrooms and 2 balcony. There is also facility of 1 Covered, 1 Open parking. This flat is fitted with reserved parking, security. Visit the flat at Plot 140, Street 22, Madhava Reddy Colony, Hyderabad - West, Andhra Pradesh. This 2 BHK flat is directly posted by the owner, so you don't need to pay any brokerage on this property.",44000.0,,,30.0,2,"1 Covered, 1 Open",No,No,No,,False,False,Owner,56,Immediately,2026-03-04T16:37:07.000Z,"Mar 04, '26",True,rent
uFPaKaTsscVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423833343333363333,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Hyderabad, Andhra Pradesh","19210|Hitech Railway Station, 19201|Vijetha Super Market, Masjid Banda, 19201|Sarath City Capital Mall, 19202|Sri Rama High School, 19202|Jain Heritage A Cambridge School, 19203|Aditya Hospitals Medchal, 19203|Kakatiya Hospital, 19206|Vijetha Super Market, 19206|South India Shopping Mall",,2,Apartment,Furnished,5,6.0,East,1450.0,Sq-ft,New Construction,"2 BHK apartment is available on rent in Kondapur Hyderabad right away. The 2 BHK apartment is available at a reasonable rent of ₹45,000. The apartment is on the 5 floor, has a carpet area of 1450 sqft with 2 bathrooms and 1 balcony. The apartment is located at Kondapur, Hyderabad - North, Andhra Pradesh.",45000.0,90000.0,2000.0,31.0,2,,No,No,No,,True,True,Agent,59,Immediately,2026-04-16T23:45:20.000Z,Yesterday,True,rent
r0miD8aneZBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-2725-Sq-ft-Multistorey-Apartment-FOR-Rent-Pragathi-Nagar-in-Hyderabad&id=4d423834313430333933,2026-04-18 14:59:37,17.5203836129967,78.398312096044,,Pragathi Nagar,"Pragathi Nagar,Hyderabad","19210|Hi-Tech City Railway Station, 19210|Kakatiya Hills Bus Stop, 19202|Pragathi Central School, 19203|Sree Suraksha Multispeciality Hospital, Kukatpally, 19206|Choudhary Arcade, 19206|Padmavati Plaza",500090.0,2,Apartment,Semi-Furnished,9,15.0,North - East,2725.0,Sq-ft,,"3bhk apartment available for rent at Makuta myspace 2,Bachupally,Hyderabad. This is a Semi furnished Property with the budget of 45000. Find 2 BHK flat for rent in Pragathi Nagar Hyderabad. Here you can enjoy world class facilities like 1 AC and Gas Connection. Located on the 9 floor, the flat has 3 bathrooms, 3 balcony in carpet area of 2180 sqft. There is also facility of 1 Covered parking. The property consists of 15 floor and offers Kids play area, Kids Club, Kids Play Pool With Water Slides, Sand pit conveniences. This flat is fitted with power back up, reserved parking, security. The flat can be visited at Bachupally, Medchal-Malkajgiri, Hyderabad, Telangana- 500090.",45000.0,135000.0,,17.0,3,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,90,Immediately,2026-04-16T23:45:21.000Z,Yesterday,True,rent
Wq36ALVcyPdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1376-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423832303533313439,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Kondapur,Hyderabad","19210|Hitech Railway Station, 19201|Vijetha Super Market, 19201|Vijetha Super Market, Masjid Banda, 19202|Maharishi Vidya Mandir, 19202|Vignan s Institute of Management Technology for Women, 19203|Sai Neha Hospital, 19203|Holistic, 19206|Amb Cinemas (Sarath City Capital Mall), 19206|The Chennai Shopping Mall, Chandanagar",500084.0,2,Apartment,Semi-Furnished,9,15.0,,1376.0,Sq-ft,Less than 5 years,"A 2BHK apartment typically features two bedrooms, a hall living area, and a kitchen, providing a functional living space for small families or individuals. This configuration balances privacy and communal space efficiently within a compact floor plan.",49000.0,98000.0,4000.0,36.0,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,91,Immediately,2026-04-15T23:45:20.000Z,"Apr 16, '26",True,rent
+fB2g95Ly6JzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1370-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423832373437303337,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,Nanakram guda,"19210|Kalpana Bus Stop, 19210|Borbanda Railway Station, 19201|The Quality Freshmart Super Market, 19201|Hero Honda Showroom, 19202|Triveni Vidyaniketan High School, 19202|Sri Triveni High School, 19203|Aaron Hospital, 19203|Global Eye Hospital, 19206|Appa Complex, 19206|Sensation Bhoomika Mall",,2,Apartment,Semi-Furnished,29,39.0,East,1370.0,Sq-ft,Less than 5 years,"aparna zenon is a premium gated community in Hyderabad, heart of IT companies location... we have multiple options available for sale If you are searching a 2 BHK apartment for rent in Narsingi, check out this amazing rental flat. The 2 BHK apartment is available at a reasonable rent of ₹52,000. Located on the 29 floor, the flat comprises 2 bathrooms, 1 balcony, and has a covered area of 1370 sqft. This property features 39 floor and offers a range of Kids play area facilities. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The apartment is located at 99V3+57, Sy.No: 206, Nanakramguda Service Road, Puppalaguda, beside Avatar, Narsingi, Hyderabad.",52000.0,100000.0,5000.0,38.0,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,80,Immediately,2026-04-15T23:45:20.000Z,"Apr 16, '26",True,rent
lWKaxpXQBCBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423833383731323939,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,"Post  Village, Survey No. 180 to 183 and 184 part, Near Akshya Patra, Kokapet Ranga Reddy District","19201|The Quality Freshmart Super Market, 19201|MN Corner, 19202|Global Edge, 19202|Rockwell International School, 19203|visLon Hospital - Multi Speciality Hospital, 19203|Somminenihospital, 19206|Umang Rmcl Express Shopee, 19206|Mn Capital",,2,Apartment,Semi-Furnished,12,12.0,West,1270.0,Sq-ft,Less than 5 years,"Its a 2BHK semi furnished flat, West facing, Rent 46K, Maintenance 4K, 1270 Sft, Available from April 1st, Acs are not available. If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Kokapet. This 2 BHK flat can be availed at the rental price of ₹46,000. 2 Wardrobe are some of the additional amenities available with the apartment. The flat is on the 12 floor and includes 2 bathrooms, 3 balcony with a carpet area of 950 sqft. 1 Covered parking space is also available. This property offers power back up, reserved parking, security. Visit the flat at Post & Village, Survey No. 180 to 183 and 184 part, Near Akshya Patra, Kokapet Ranga Reddy District .",46000.0,92000.0,4000.0,36.0,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-15T23:45:20.000Z,"Apr 16, '26",True,rent
kAHX3CN4InZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423832363737343031,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Kondapur, Hyderabad","19210|Hitech Railway Station, 19201|Sarath City Capital Mall, 19201|Laxmi Cybercity, 19202|Chirec International School, 19202|Maharishi Vidya Mandir, 19203|Kakatiya Hospital, 19203|Sai Neha Hospital, 19206|Amb Cinemas (Sarath City Capital Mall), 19206|Vijetha Super Market",500084.0,2,Apartment,Semi-Furnished,2,15.0,East,1300.0,Sq-ft,New Construction,"my Home Mangala, 2bhk semi furnished apartment for rent, it has 4 AC, 2 geysers, wardrobe, modular kitchen with chimney, fans and lights, 1 car parking A beautiful 2 BHK flat is available for rent in Kondapur. The multistorey apartment is available at rent of ₹50,000. The apartment is on the 2 floor, has a carpet area of 970 sqft with 2 bathrooms and 1 balcony. 2 Covered parking space is also available. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. You can visit the flat at Kondapur, Serilingampally, Hyderabad, Telangana, 500084.",50000.0,100000.0,4000.0,38.0,2,2 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Today,True,rent
djD6PnIag7dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1245-Sq-ft-Multistorey-Apartment-FOR-Rent-Miyapur-in-Hyderabad&id=4d423832393131383037,2026-04-18 14:59:37,17.5210925,78.3442965,,Miyapur,Madeenaguda Miyapur Hyderabad,"19210|Miyapur Metro Station (Red Line)|5 minutes, 19210|Kondapur Bus Stop, 19201|Annapurna Mini Market, 19201|Miyapur Central, 19202|Cute Island International School, 19202|Sentia The Global School, 19203|Greenlife Hospitals, 19203|Modern Health Care Centre, 19206|D-Mart, 19206|The Chennai Shopping Mall - Chandanaga",,2,Apartment,Semi-Furnished,2,14.0,West,1245.0,Sq-ft,5 to 10 years,"Biggest Gated community , Very Spacious , Well ventilated , With all amenties like swimming pool Gym Childerns play area club house walking track Club House vijetha super market appolo hospital Icici bank atm stationery shop Botique maids , Helpers , Carpenters , plumbers , Electriciens",43000.0,77000.0,4000.0,35.0,2,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,80,Immediately,2026-04-17T23:45:20.000Z,Today,True,rent
/OaTFUia8T5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1314-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423833333434313533,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,"Narsingi,Hyderabad","19210|Kalpana Bus Stop, 19210|Borbanda Railway Station, 19201|Kokapet One, 19201|The Quality Freshmart Super Market, 19202|Triveni Vidyaniketan High School, 19202|Sri Chaitanya Vidya Bhavan, 19203|Global Eye Hospital, 19203|Sri Suraksha, 19206|Appa Complex, 19206|Mn Capital",,2,Apartment,Semi-Furnished,21,31.0,West,1314.0,Sq-ft,5 to 10 years,"My Home Avatar is built on the 8020 principle, where 83.5 of space is dedicated to open areas of recreation, and 16.5 for living. Its 22.57 acres gives you all the space you need to enjoy what you love doing best whether its relaxing in the midist of nature, or enjoying a game of tennis. And with over thousands of residents, you can make so many new friends to bond with every day.",55000.0,110000.0,5000.0,42.0,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-16T23:45:21.000Z,Yesterday,True,rent
wAjBnGbGq15zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1075-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423834323733373931,2026-04-18 14:59:37,17.443563,78.3397746,,Gachibowli,"Gachibowli,Hyderabad","19210|DLF Gate 1 (Pickup) Bus Stop, 19210|Indira Nagar Bus Stop, 19201|Divyasree NSL Orion, 19201|Vijetha Super Market, Masjid Banda, 19202|Delhi Public School - Miyapur, 19202|Maulana Azad National Urdu University, 19203|AIG Hospitals, 19203|CARE Hospitals - Hitec City Hospital, 19206|Netaji Plaza, 19206|Amb Cinemas (Sarath City Capital Mall)",500032.0,2,Apartment,Semi-Furnished,1,25.0,North,1075.0,Sq-ft,10 to 15 years,"2BHK fullyfurnished flat, 10785 SFT, North facing, 2 bedrooms, 2 bathrooms, Rent 47K 4.5K maintenance, immediately available, families Bachelors also allowed. Find 2 BHK flat for rent in Gachibowli Hyderabad. Available at a rental price of ₹47,000, this 2 BHK flat is worth considering. Here you can enjoy world class facilities like 2 Wardrobe, 2 Bed, 1 TV, Fridge, 2 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 1 floor, has a carpet area of 770 sqft with 2 bathrooms and 1 balcony. There is also facility of 1 Covered parking. This building features 25 floor and provides Kids Club facilities. This home provides power back up, reserved parking, security. Visit the flat at 8-266/7, ISB Road WIpro Junction, Gachibowli, Financial District, Nanakramguda, Hyderabad, Telangana 500032.",47000.0,94000.0,4500.0,44.0,2,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-17T04:25:36.000Z,Yesterday,True,rent
